05 05 54.5|-68 27 03|1838| |18|
05 05 53.8|-68 37 03|1839| |68|
05 06 25.8|-71 49 04|1840| |18|
04 44 55.5|-84 00 23|1841| | 2|12.0
05 07 05.2|-67 16 05|1842| |18|
05 14 10.8|-10 36 19|1843| | 5|13.0
05 07 11.0|-67 19 05|1844| |18|
05 06 15.2|-70 28 04|1845| |18|
05 07 34.4|-67 28 06|1846| |28|11.5
05 06 52.2|-68 59 05|1847| |18|
05 07 17.3|-71 11 06|1848| |68|
05 09 14.6|-66 18 10|1849| |18|
05 08 29.0|-68 46 08|1850| |68| 9.5
05 14 01.4|-40 01 19|1851| | 2| 7.5
05 09 03.0|-67 47 09|1852| |68|
05 12 19.7|-57 24 16|1853| | 0|
05 09 04.6|-68 51 10|1854| |18|10.5
05 09 22.5|-68 51 10|1855| | 7|
05 09 21.3|-69 08 10|1856| |18|10.0
05 20 01.9|+39 21 29|1857| | 1| 8.5
05 09 40.3|-68 54 11|1858| |68|
05 11 24.1|-65 13 14|1859| |18|
05 10 22.8|-68 46 12|1860| |18|
05 10 07.3|-70 46 12|1861| |18|
05 12 14.9|-66 08 16|1862| |18|
05 11 22.7|-68 47 14|1863| |18|
05 12 27.3|-67 38 17|1864| |18|
05 12 10.6|-68 47 16|1865| |18|
05 13 29.2|-65 27 19|1866| |18|10.0
05 13 32.3|-66 17 19|1867| |18|
05 14 27.8|-63 57 21|1868| |28|
05 13 46.2|-67 23 20|1869| |68|
05 12 57.0|-69 08 18|1870| |18|
05 13 39.9|-67 28 19|1871| |68|
05 13 02.1|-69 20 18|1872| |68|
05 13 40.4|-67 20 19|1873| |68|
05 13 13.8|-69 23 18|1874| |68|
05 21 44.7|+06 40 25|1875| | 5|15.0
05 13 13.8|-69 23 18|1876| |68|
05 13 13.8|-69 23 18|1877| |68|
05 12 38.6|-70 28 17|1878| |18|
05 19 38.2|-32 09 31|1879| | 5|14.0
05 13 37.8|-69 23 19|1880| |68|
05 13 14.0|-69 21 18|1881| |68|
05 15 14.8|-66 07 23|1882| |18|
05 25 57.7|+46 32 16|1883| | 1|12.0
05 15 56.6|-66 10 24|1884| | 7|
05 14 57.6|-68 58 22|1885| |18|
05 21 38.3|-23 50 35|1886| | 5|14.0
05 15 50.1|-66 18 24|1887| |18|
05 22 34.2|-11 28 37|1888| | 5|13.0
05 22 34.2|-11 28 37|1889| | 5|14.0
05 13 53.6|-72 04 20|1890| |18|
05 21 17.2|-35 43 35|1891| | 7|
05 17 06.6|-64 57 27|1892| | 5|
05 22 38.6|+33 23 23|1893| | 1| 8.0
05 15 43.3|-69 27 24|1894| |18|
05 16 52.3|-67 19 26|1895| |38|
05 25 23.0|+20 10 17|1896| | 7|
05 17 21.8|-67 26 27|1897| |18|
05 16 42.5|-69 36 26|1898| |28|11.5
05 17 50.0|-67 53 28|1899| |38|
05 19 00.3|-63 01 30|1900| |18|
05 17 47.7|-68 26 28|1901| | 1|
05 18 06.8|-66 37 29|1902| |18|
05 17 13.9|-69 18 27|1903| |18|12.0
05 24 13.8|-24 31 41|1904| | 2| 8.5
05 18 10.4|-67 15 29|1905| |18|
05 24 37.5|-15 55 42|1906| | 5|14.0
05 28 04.3|+35 19 11|1907| | 1|10.5
05 25 57.4|-02 31 44|1908| | 7|
05 25 54.2|-08 07 44|1909| | 7|
05 17 56.4|-69 11 29|1910| |68|
05 19 12.3|-66 45 31|1911| | 7|
05 28 40.8|+35 50 10|1912| | 1| 7.0
05 18 24.6|-69 33 30|1913| |18|
05 17 34.1|-71 14 28|1914| |68|
05 19 36.1|-66 47 32|1915| | 7|
05 17 31.6|-69 22 28|1916| |18|
05 18 57.2|-68 59 31|1917| |28|
05 19 06.2|-69 38 31|1918| |68|
05 19 59.7|-66 54 33|1919| |68|
05 20 36.1|-66 47 34|1920| |38|
05 19 17.5|-69 47 32|1921| |38|
05 19 42.9|-69 28 32|1922| |18|
05 20 58.6|-65 29 35|1923| |68|
05 27 55.8|-05 18 49|1924| | 5|13.0
05 21 45.6|-65 47 37|1925| |68|
05 20 30.8|-69 29 34|1926| |18|
05 28 42.0|-08 22 50|1927| | 7|
05 20 48.9|-69 28 35|1928| |18|
05 21 31.6|-67 55 36|1929| |68|
05 25 53.8|-46 43 45|1930| | 5|
05 31 27.5|+34 15 04|1931| | 6|13.0
05 22 20.2|-66 09 38|1932| |18|
05 22 32.3|-66 08 38|1933| | 7|
05 21 49.6|-67 55 37|1934| |68|
05 21 55.4|-67 57 37|1935| |68|
05 22 07.4|-67 58 38|1936| |68|
05 22 19.6|-67 54 38|1937| |68|
05 21 22.8|-69 54 36|1938| |18|
05 21 22.7|-69 55 36|1939| |18|
05 22 34.4|-67 11 38|1940| |18|
05 23 07.4|-66 22 40|1941| |38|
05 24 39.4|-63 55 43|1942| |18|
05 22 39.4|-70 09 39|1943| |68|12.0
05 21 56.3|-72 29 38|1944| |18|
05 25 25.4|-66 20 45|1945| |38|
05 25 07.2|-66 24 44|1946| |18|
05 26 15.8|-63 46 46|1947| | 5|12.5
05 25 31.8|-66 14 45|1948| |68|
05 25 05.1|-68 28 44|1949| |38|
05 24 28.4|-69 56 43|1950| |18|
05 25 54.5|-66 35 46|1951| |18|10.5
05 34 30.3|+22 00 57|1952| | 4|
05 25 21.7|-68 47 45|1953| |28|
05 32 50.6|-14 03 59|1954| | 5|13.0
05 26 03.1|-67 28 46|1955| |68| 9.0
05 19 39.2|-77 44 33|1956| | 5|
05 32 56.6|-14 07 00|1957| | 0|
05 25 28.9|-69 49 45|1958| |18|
05 25 46.4|-69 55 46|1959| |18|
05 36 09.4|+34 07 54|1960| | 1| 6.5
05 42 09.3|+69 22 42|1961| | 5|11.5
05 26 27.7|-68 46 47|1962| |68| 8.5
05 32 10.5|-36 22 58|1963| | 7|
05 33 15.5|-21 57 00|1964| | 5|11.5
05 26 27.7|-68 46 47|1965| |68| 8.5
05 26 27.7|-68 46 47|1966| |68| 8.5
05 26 32.4|-69 03 47|1967| |18|
05 27 09.3|-67 25 48|1968| |68| 9.0
05 26 28.9|-69 48 47|1969| |18|
05 26 27.7|-68 46 47|1970| |68| 8.5
05 26 40.7|-69 50 48|1971| |18|
05 26 40.9|-69 48 48|1972| |18|
05 35 08.1|-04 44 04|1973| | 3|
05 27 51.4|-67 23 50|1974| |68| 9.0
05 35 20.2|-04 41 05|1975| | 3|
05 35 19.8|-05 23 05|1976| | 6|
05 35 26.1|-04 48 05|1977| | 6|
05 28 25.7|-66 13 51|1978| |28|10.5
05 33 50.6|-23 19 02|1979| | 5|13.0
05 35 13.5|-05 55 05|1980| | 6| 2.5
05 35 14.3|-04 26 05|1981| | 1|
05 35 31.8|-05 16 05|1982| | 3|
05 27 32.9|-68 56 49|1983| |68| 8.5
05 27 32.2|-69 05 49|1984| |68|
05 37 43.7|+31 59 50|1985| | 4|
05 27 28.1|-69 57 49|1986| |18|11.0
05 27 12.0|-70 45 49|1987| |28|12.0
05 37 29.8|+21 13 51|1988| | 7|
05 34 27.1|-30 51 03|1989| | 5|15.0
05 36 16.2|-01 12 07|1990| | 3|
05 28 57.2|-67 25 52|1991| | 7|
05 34 33.0|-30 56 03|1992| | 5|15.0
05 35 30.2|-17 49 05|1993| | 5|14.0
05 28 14.1|-69 06 51|1994| |18|
05 32 27.1|-48 41 59|1995| | 5|
05 38 15.0|+25 48 49|1996| | 7|
05 30 29.3|-63 11 55|1997| |18|
05 33 15.1|-48 41 01|1998| | 7|
05 36 31.0|-06 43 07|1999| | 3|
05 27 23.5|-71 54 49|2000| |18|
05 29 03.8|-68 43 53|2001| |68|
05 30 11.3|-66 51 55|2002| |18|
05 30 42.8|-66 26 56|2003| |18|
05 30 39.7|-67 16 56|2004| |18|10.0
05 29 59.1|-69 43 55|2005| |18|
05 31 10.9|-66 56 57|2006| |18|
05 35 00.0|-50 56 05|2007| | 5|
05 35 05.9|-50 59 05|2008| | 5|
05 30 49.8|-69 08 56|2009| |18|
05 30 35.6|-70 48 56|2010| |18|
05 32 08.7|-67 30 59|2011| |68| 9.5
05 22 30.5|-79 50 40|2012| | 0|
05 44 23.9|+55 47 36|2013| | 7|
05 32 14.1|-67 39 59|2014| |68| 8.5
05 31 55.5|-69 12 59|2015| |68|
05 31 28.1|-69 55 58|2016| |18|
05 39 24.2|-17 51 14|2017| | 7|
05 30 40.1|-71 04 56|2018| |68|
05 31 44.9|-70 09 59|2019| |28|11.0
05 33 07.9|-67 42 01|2020| |38|
05 33 27.0|-67 26 02|2021| |68|
05 42 04.2|+09 04 41|2022| | 4|13.0
05 41 45.6|-02 13 19|2023| | 3|
05 41 57.8|-01 50 19|2024| | 3|
05 33 06.3|-71 44 02|2025| |18|
05 43 05.1|+20 06 39|2026| | 7|
05 35 04.9|-66 55 06|2027| |68|
05 33 40.0|-69 56 03|2028| |18|
05 35 26.4|-67 33 06|2029| |68|
05 35 26.2|-66 01 06|2030| |68|
05 33 40.5|-70 59 03|2031| |18|
05 35 20.4|-67 34 06|2032| |68|
05 34 28.9|-69 44 04|2033| |68|
05 35 40.8|-66 56 07|2034| |68|
05 35 20.4|-67 34 06|2035| |68|
05 34 21.3|-70 04 04|2036| |18|
05 34 40.8|-69 45 05|2037| |68|
05 34 30.8|-70 33 05|2038| |18|
05 44 04.0|+08 37 36|2039| | 7|
05 36 08.4|-67 33 08|2040| |68|
05 36 22.7|-66 58 08|2041| |18|10.5
05 35 50.7|-68 54 07|2042| |68|
05 36 09.1|-70 05 08|2043| | 7|
05 35 55.4|-69 11 08|2044| |68|
05 39 54.5|+12 50 45|2045| | 7|
05 35 20.4|-70 14 06|2046| |18|
05 35 38.6|-70 11 07|2047| |18|
05 35 53.2|-69 39 07|2048| |68|
05 43 21.6|-30 06 23|2049| | 5|14.0
05 36 30.6|-69 22 09|2050| |68|
05 36 10.3|-71 00 08|2051| |18|
05 37 16.7|-69 45 11|2052| |38|
05 37 21.0|-67 24 11|2053| |18|
05 44 47.0|-10 04 25|2054| | 7|
05 37 00.4|-69 24 10|2055| |68|
05 36 30.1|-70 40 09|2056| |18|
05 36 44.2|-70 15 09|2057| |18|
05 36 38.8|-70 08 09|2058| |18|12.0
05 36 39.0|-70 06 09|2059| |18|
05 37 37.4|-69 10 11|2060| |68|
05 43 54.5|-33 57 24|2061| | 7|
05 39 58.9|-66 53 16|2062| |18|
05 46 46.1|+08 47 30|2063| | 7|
05 46 22.9|-00 00 29|2064| | 3|
05 37 20.4|-70 13 11|2065| |18|11.0
05 37 32.6|-70 10 11|2066| |18|
05 46 35.0|+00 06 31|2067| | 3|
05 46 46.9|+00 03 30|2068| | 3|
05 38 31.8|-69 05 13|2069| |38|
05 38 31.8|-69 05 13|2070| |68| 8.5
05 47 11.1|+00 18 29|2071| | 3|
05 38 08.3|-70 14 12|2072| |18|
05 45 51.4|-21 59 28|2073| | 5|13.0
05 38 59.8|-69 30 14|2074| |68| 8.5
05 38 12.0|-70 40 13|2075| |68|
05 46 48.8|-16 46 30|2076| | 5|14.0
05 39 47.2|-69 38 16|2077| |68|
05 39 52.6|-69 45 16|2078| |68|
05 39 40.6|-69 45 16|2079| |68|
05 39 47.2|-69 38 16|2080| |68|
05 40 06.3|-69 24 17|2081| |68|
05 41 49.6|-64 18 20|2082| | 5|13.0
05 39 52.6|-69 45 16|2083| |68|
05 39 52.6|-69 45 16|2084| |68|
05 40 11.1|-69 39 17|2085| |68|
05 40 23.1|-69 39 17|2086| |68|
05 44 16.3|-55 31 25|2087| | 0|
05 40 47.9|-69 28 18|2088| |18|
05 47 48.3|-17 35 32|2089| | 5|14.0
05 47 00.2|-34 13 31|2090| | 5|12.0
05 40 54.1|-69 26 18|2091| |18|
05 41 31.1|-69 13 20|2092| |18|
05 41 32.4|-68 55 20|2093| |68|
05 42 04.9|-68 21 21|2094| |18|
05 42 39.1|-67 19 22|2095| |18|
05 42 10.4|-68 28 21|2096| |18|
05 44 06.0|-62 47 25|2097| |18|
05 42 29.3|-68 16 22|2098| |68|
05 52 20.2|+32 32 19|2099| | 1| 6.0
05 42 01.1|-69 13 21|2100| |68| 9.5
05 46 22.1|-52 04 30|2101| | 0|
05 42 11.8|-69 29 21|2102| |18|
05 41 38.2|-71 20 20|2103| |68|
05 47 04.9|-51 33 31|2104| | 0|
05 44 12.5|-66 25 25|2105| |18|
05 50 39.7|-21 34 38|2106| | 5|13.0
05 43 12.1|-70 37 24|2107| |18|11.5
05 43 49.1|-69 12 25|2108| |28|
05 44 22.1|-68 32 26|2109| |68|
05 52 12.6|-07 17 42|2110| | 5|14.0
05 44 40.3|-70 57 27|2111| |18|
05 53 53.1|+00 23 15|2112| | 1| 9.0
05 45 28.4|-69 45 28|2113| |68|
05 45 48.1|-68 03 29|2114| |18|
05 51 18.3|-50 34 40|2115| | 0|
05 46 52.1|-68 31 31|2116| |18|
05 47 20.5|-67 27 32|2117| |18|
05 47 13.3|-69 08 32|2118| |18|
05 57 24.0|+11 57 07|2119| | 5|
05 50 33.4|-63 40 39|2120| |28|
05 48 07.2|-71 29 34|2121| |28|
05 48 44.9|-70 03 36|2122| |68|
05 51 40.2|-65 18 42|2123| |18|
05 57 52.7|-20 03 54|2124| | 5|13.0
05 50 41.7|-69 28 40|2125| |18|
06 02 56.6|+49 53 56|2126| | 1|10.0
05 51 06.2|-69 21 41|2127| |18|
06 04 39.6|+57 38 52|2128| | 5|13.5
06 01 07.3|+23 17 59|2129| | 1| 7.0
05 52 08.9|-67 19 43|2130| |18|
05 58 42.1|-26 37 56|2131| | 5|
05 55 13.2|-59 54 49|2132| | 7|
05 51 26.9|-71 10 42|2133| |28|
05 50 03.3|-71 06 39|2134| |18|11.0
05 53 08.5|-67 25 45|2135| |18|
05 52 47.6|-69 29 44|2136| |18|10.5
05 53 11.6|-69 28 45|2137| |18|
05 54 32.4|-65 49 48|2138| |18|
06 01 02.3|-23 40 01|2139| | 5|12.5
05 53 57.7|-68 35 47|2140| |18|
06 03 05.1|+10 25 55|2141| | 1|11.0
06 01 52.6|-10 36 03|2142| | 7|
06 03 02.2|+05 42 55|2143| | 7|
05 40 40.4|-82 06 21|2144| | 0|
05 54 28.3|-70 54 48|2145| |18|
06 18 40.6|+78 21 24|2146| | 5|11.5
06 12 55.9|-78 34 30|2146|A| 5|14.0
05 55 59.4|-68 11 51|2147| |68|
05 58 45.0|-59 06 57|2148| | 5|
06 03 29.2|-09 44 06|2149| | 3|
05 55 53.2|-69 33 51|2150| | 5|
05 56 19.8|-69 00 52|2151| |18|
06 01 00.0|-50 44 01|2152| | 0|
05 57 30.4|-66 23 54|2153| |18|
05 57 27.2|-67 14 54|2154| |28|
05 58 21.7|-65 27 56|2155| |28|
05 57 34.3|-68 26 55|2156| |18|
05 57 19.0|-69 10 54|2157| |18|10.0
06 07 19.8|+24 05 46|2158| | 2|12.0
05 57 51.5|-68 37 55|2159| |18|
05 57 59.0|-68 16 56|2160| |18|
05 55 35.6|-74 20 51|2161| |28|
06 00 27.1|-63 45 01|2162| |28|
06 07 05.6|-18 40 14|2163| | 7|
05 58 40.0|-68 30 57|2164| |18|10.5
06 11 05.1|+51 40 38|2165| | 7|
05 59 18.5|-67 55 59|2166| |18|
06 06 55.3|-06 12 14|2167| | 7|
06 08 50.0|+24 20 42|2168| | 1| 5.5
06 08 25.2|+13 57 43|2169| | 1| 7.0
06 07 37.2|-06 23 15|2170| | 3|
05 58 35.6|-70 40 57|2171| | 5|
05 59 51.5|-68 38 00|2172| |18|
05 58 03.7|-72 58 56|2173| |28|
06 09 41.4|+20 30 40|2174| | 3|
06 09 47.3|+20 19 40|2175| | 6| 7.0
06 01 22.7|-66 51 03|2176| |18|
06 01 01.3|-67 43 02|2177| |18|
06 02 03.1|-63 46 04|2178| | 5|
06 07 57.6|-21 44 16|2179| | 5|13.5
06 09 37.7|+04 42 40|2180| | 7|
06 02 34.4|-65 15 05|2181| |18|
06 09 31.2|-06 19 19|2182| | 3|
06 10 49.3|-06 12 22|2183| | 3|
06 10 56.8|-03 31 23|2184| | 7|
06 11 07.3|-06 12 23|2185| | 3|
06 12 02.1|+05 27 35|2186| | 1| 9.0
06 03 53.2|-69 34 09|2187| | 5|
06 10 06.3|-34 05 21|2188| | 5|12.5
06 12 17.6|+01 07 35|2189| | 7|
06 00 50.6|-74 43 03|2190| |28|
06 08 27.4|-52 30 18|2191| | 0|
06 15 08.7|+39 51 29|2192| | 1|11.0
06 06 11.0|-65 05 13|2193| |28|
06 13 48.5|+12 49 31|2194| | 1|10.5
06 14 21.6|+17 43 30|2195| | 3|
06 12 09.6|-21 47 25|2196| | 5|12.5
06 05 51.9|-67 05 13|2197| |18|
06 13 53.5|+00 59 31|2198| | 7|
06 04 42.8|-73 24 11|2199| | 5|
06 13 21.1|-43 39 28|2200| | 5|
06 13 27.0|-43 41 29|2201| | 5|
06 16 56.4|+05 59 24|2202| | 7|
06 04 44.3|-75 26 11|2203| |18|
06 15 41.6|-18 39 33|2204| | 1| 9.5
06 11 24.6|-62 33 25|2205| | 5|
06 16 00.1|-26 46 34|2206| | 5|13.0
06 16 27.9|-21 21 35|2207| | 5|12.0
06 22 29.3|+51 55 13|2208| | 5|14.0
06 08 39.5|-73 51 20|2209| |28|
06 11 25.4|-69 07 25|2210| |28|11.0
06 18 23.7|-18 33 39|2211| | 5|14.0
06 18 29.7|-18 32 39|2212| | 5|14.0
06 10 42.8|-71 33 24|2213| |28|
06 12 47.2|-68 16 28|2214| |18|11.0
06 20 48.6|-07 17 44|2215| | 1| 8.5
06 21 33.4|-22 04 46|2216| | 5|14.0
06 21 41.8|-27 15 46|2217| | 5|12.0
06 24 40.6|+19 20 08|2218| | 7|
06 23 26.2|-04 40 50|2219| | 7|
06 21 49.9|-44 45 47|2220| | 7|
06 20 18.5|-57 33 44|2221| | 0|
06 20 18.6|-57 30 44|2222| | 0|
06 24 32.9|-22 50 52|2223| | 5|12.0
06 27 36.3|+12 38 01|2224| | 7|
06 26 35.3|-09 38 57|2225| | 7|
06 26 41.3|-09 38 57|2226| | 7|
06 25 57.5|-21 58 55|2227| | 5|14.0
06 21 13.3|-64 26 46|2228| | 5|
06 21 17.7|-64 57 46|2229| | 5|
06 21 23.6|-64 59 47|2230| | 5|
06 20 26.4|-67 31 45|2231| |28|
06 26 44.2|-04 43 57|2232| | 1| 4.0
06 21 41.4|-65 02 47|2233| | 5|
06 29 20.8|+16 40 58|2234| | 7|
06 22 17.8|-64 56 49|2235| | 5|
06 29 38.9|+06 49 57|2236| | 1|11.5
06 30 19.8|+05 02 55|2237| | 6|
06 30 31.8|+05 02 55|2238| | 3|
06 30 55.8|+04 56 54|2239| | 1|
06 32 52.2|+35 11 50|2240| | 7|
06 22 44.5|-68 56 50|2241| |18|
06 34 01.7|+44 45 48|2242| | 5|14.5
06 29 44.8|-31 17 04|2243| | 1|10.5
06 32 19.7|+04 51 51|2244| | 6| 5.0
06 32 40.8|+10 09 50|2245| | 3|
06 32 25.9|+05 06 51|2246| | 3|
06 33 04.9|+10 20 49|2247| | 3|
06 34 33.2|+26 18 46|2248| | 7|
06 25 51.3|-68 47 57|2249| |28|
06 32 44.0|-05 02 10|2250| | 1| 9.0
06 34 45.8|+08 21 46|2251| | 1| 8.5
06 34 56.0|+05 22 45|2252| | 1| 7.5
06 43 11.6|+65 40 29|2253| | 5|15.0
06 36 03.4|+07 40 43|2254| | 1|11.0
06 33 59.9|-34 47 13|2255| | 5|
06 47 12.8|+74 13 21|2256| | 5|14.0
06 29 56.5|-64 10 05|2257| |28|
06 47 50.7|+74 28 20|2258| | 5|13.0
06 38 35.2|+10 53 38|2259| | 1|11.0
06 38 04.1|-01 28 21|2260| | 7|
06 39 10.0|+08 43 36|2261| | 3|
06 38 23.6|+01 11 38|2262| | 1|11.5
06 38 25.7|-24 49 22|2263| | 5|13.0
06 41 10.6|+09 53 32|2264| | 6| 4.0
06 41 29.9|+11 55 31|2265| | 7|
06 43 15.6|+26 58 28|2266| | 1| 9.5
06 40 50.0|-32 29 28|2267| | 5|14.0
07 22 07.1|+84 22 11|2268| | 5|12.5
06 43 55.5|+04 33 26|2269| | 1|10.0
06 43 54.9|+03 26 26|2270| | 7|
06 42 50.7|-23 27 32|2271| | 5|14.0
06 42 41.9|-27 26 32|2272| | 5|14.0
06 50 09.4|+60 50 14|2273| | 5|12.5
06 38 14.2|+60 05 39|2273|A| 5|
06 46 26.4|+60 20 22|2273|B| 5|14.0
06 47 14.6|+33 34 19|2274| | 5|13.5
06 47 14.7|+33 36 19|2275| | 5|14.5
07 27 19.4|+85 45 02|2276| | 5|12.5
06 47 50.5|+33 26 18|2277| | 7|
06 48 20.5|+33 24 17|2278| | 7|
06 48 26.5|+33 24 17|2279| | 7|
06 44 47.7|-27 37 36|2280| | 5|12.0
06 49 21.4|+41 03 15|2281| | 1| 7.0
06 46 53.7|+01 19 20|2282| | 3|
06 45 54.1|-18 13 38|2283| | 5|13.0
06 49 08.3|+33 13 15|2284| | 7|
06 49 26.4|+33 21 15|2285| | 7|
06 47 39.1|-03 10 42|2286| | 1| 8.5
06 47 04.5|-20 45 41|2287| | 1| 5.0
06 50 44.5|+33 27 12|2288| | 5|15.5
06 50 44.4|+33 26 12|2289| | 5|14.5
06 50 56.4|+33 26 11|2290| | 5|14.5
06 50 56.5|+33 31 11|2291| | 5|15.5
06 47 36.4|-26 44 42|2292| | 5|14.0
06 47 42.4|-26 44 42|2293| | 5|13.0
06 51 08.5|+33 31 11|2294| | 5|15.0
06 47 18.4|-26 43 42|2295| | 5|14.0
06 48 37.0|-16 54 44|2296| | 5|13.0
06 44 22.5|-63 42 36|2297| | 0|
06 48 59.2|-36 00 45|2298| | 2|10.5
06 51 06.9|-06 59 50|2299| | 7|
07 32 24.3|+85 42 52|2300| | 5|12.5
06 51 47.2|+00 28 09|2301| | 1| 6.5
06 51 54.9|-07 03 51|2302| | 1|
06 56 13.9|+45 30 00|2303| | 5|14.0
06 55 03.5|+18 01 02|2304| | 1|11.0
06 48 39.1|-64 16 45|2305| | 0|
06 54 36.8|-07 10 57|2306| | 7|
06 48 45.0|-64 19 46|2307| | 0|
06 58 37.5|+45 12 55|2308| | 5|14.5
06 56 00.8|-07 12 00|2309| | 1|10.5
06 54 00.8|-40 51 56|2310| | 5|12.5
06 57 44.3|-04 35 04|2311| | 1| 9.5
06 58 46.8|+10 15 54|2312| | 7|
06 58 00.4|-07 57 04|2313| | 7|
07 10 30.9|+75 19 32|2314| | 5|13.0
07 02 32.1|+50 35 47|2315| | 5|14.5
06 59 42.5|-07 44 08|2316| | 3|
06 58 48.5|-07 46 06|2317| | 7|
06 59 33.0|-13 42 08|2318| | 7|
07 01 06.6|+03 03 49|2319| | 7|
07 05 38.0|+50 35 41|2320| | 5|14.0
07 05 56.2|+50 45 40|2321| | 5|15.0
07 05 55.8|+50 30 40|2322| | 5|14.5
07 02 54.2|-08 20 15|2323| | 1| 7.0
07 04 11.5|+01 03 43|2324| | 1| 9.0
07 02 41.3|-28 42 14|2325| | 5|13.0
07 08 26.0|+50 43 35|2326| | 5|14.5
07 08 31.9|+50 38 34|2326|A| 5|15.5
07 04 16.5|-11 18 17|2327| | 3|
07 02 29.9|-42 03 14|2328| | 5|
07 09 11.2|+48 37 33|2329| | 5|13.5
07 09 31.2|+50 11 32|2330| | 5|14.0
07 07 15.5|+27 21 37|2331| | 1| 8.5
07 09 31.2|+50 10 32|2332| | 5|14.0
07 08 21.4|+35 10 35|2333| | 5|14.0
07 09 55.2|+50 11 32|2334| | 7|
07 06 35.2|-10 04 22|2335| | 1| 9.5
07 27 05.2|+80 10 59|2336| | 5|11.5
07 56 11.2|+78 00 00|2336|A| 5|14.0
07 09 36.2|+44 27 32|2337| | 5|13.0
07 07 01.8|-05 37 23|2338| | 7|
07 08 21.8|+18 47 34|2339| | 5|12.5
07 11 01.1|+50 10 29|2340| | 5|14.0
07 09 16.9|+20 35 32|2341| | 5|13.5
07 09 22.9|+20 38 32|2342| | 5|12.5
07 08 16.9|-10 39 26|2343| | 1| 8.0
07 12 33.2|+47 09 26|2344| | 5|13.0
07 08 21.4|-13 09 26|2345| | 1| 8.0
07 09 22.5|-00 48 28|2346| | 4|
07 16 05.9|+64 42 19|2347| | 5|13.0
07 03 05.8|-67 23 16|2348| | 0|
07 10 00.1|-08 37 29|2349| | 7|
07 13 11.8|+12 15 24|2350| | 5|14.0
07 13 28.5|-11 28 37|2351| | 7|
07 13 38.7|-24 05 37|2352| | 7|
07 14 41.2|-10 17 39|2353| | 1| 5.0
07 14 13.6|-25 43 38|2354| | 1| 9.0
07 17 00.7|+13 46 16|2355| | 1| 9.5
07 17 06.8|+13 58 16|2356| | 7|
07 17 36.5|+23 21 15|2357| | 5|14.5
07 16 49.2|-17 02 44|2358| | 7|
07 17 45.5|-13 12 46|2359| | 3|
07 17 38.1|-15 38 45|2360| | 1| 9.0
07 18 21.5|-13 12 47|2361| | 7|
07 18 38.3|-24 57 48|2362| | 1| 4.0
07 28 44.0|+69 03 54|2363| | 7|
07 20 48.7|-07 33 52|2364| | 7|
07 22 29.6|+22 04 05|2365| | 5|14.0
07 28 56.6|+69 12 53|2366| | 5|11.5
07 20 10.3|-21 55 51|2367| | 1| 8.0
07 20 59.2|-10 22 52|2368| | 1|12.0
07 16 34.7|-62 20 44|2369| | 5|12.5
07 18 45.4|-62 54 49|2369|A| 5|
07 20 23.8|-62 02 52|2369|B| 5|
07 25 00.7|+23 47 00|2370| | 5|14.5
07 25 34.5|+29 28 59|2371| | 4|13.0
07 25 34.5|+29 28 59|2372| | 4|13.0
07 26 31.7|+33 47 57|2373| | 5|14.5
07 24 03.6|-13 14 59|2374| | 1| 7.5
07 27 07.7|+33 48 56|2375| | 5|14.5
07 26 36.2|+23 03 57|2376| | 5|14.5
07 24 59.6|-09 39 00|2377| | 7|
07 27 25.7|+33 49 55|2378| | 7|
07 27 07.7|+33 49 56|2379| | 5|15.0
07 23 54.7|-27 30 58|2380| | 5|13.0
07 19 51.1|-63 04 51|2381| | 0|
07 24 12.8|-27 21 59|2382| | 7|
07 24 47.0|-20 56 00|2383| | 1| 8.5
07 25 04.9|-21 02 01|2384| | 1| 8.0
07 28 25.7|+33 49 53|2385| | 5|15.0
07 28 37.6|+33 45 53|2386| | 7|
07 28 58.1|+36 51 52|2387| | 5|15.5
07 28 49.7|+33 48 52|2388| | 5|14.5
07 29 01.7|+33 51 52|2389| | 5|13.5
07 29 01.7|+33 49 52|2390| | 7|
07 29 13.6|+33 48 52|2391| | 7|
07 29 10.7|+20 54 51|2392| | 4|
07 30 01.8|+34 00 50|2393| | 5|15.0
07 28 38.7|+07 01 52|2394| | 7|
07 27 06.4|+13 34 56|2395| | 1| 9.5
07 28 10.5|-11 44 07|2396| | 1| 7.5
07 21 19.4|-68 59 54|2397| | 5|13.0
07 21 14.0|-68 50 54|2397|A| 5|
07 30 19.0|+24 28 49|2398| | 5|15.5
07 29 52.7|-00 21 10|2399| | 7|
07 29 58.7|-00 21 10|2400| | 7|
07 29 27.2|-13 58 09|2401| | 1|12.5
07 30 46.2|+09 38 48|2402| | 5|15.5
07 36 48.3|+65 36 37|2403| | 5| 9.5
07 37 06.5|+65 41 36|2404| | 7|
07 32 13.9|+25 54 45|2405| | 5|14.5
07 31 51.1|+18 17 46|2406| | 5|15.0
07 31 57.1|+18 20 46|2407| | 5|15.0
07 40 30.5|+71 39 30|2408| | 7|
07 31 37.4|-17 11 14|2409| | 7|
07 35 00.7|+32 49 40|2410| | 5|14.0
07 34 39.0|+18 16 40|2411| | 5|14.5
07 34 21.5|+08 32 41|2412| | 7|
07 33 15.8|-13 06 17|2413| | 7|
07 33 14.4|-15 26 17|2414| | 1| 8.0
07 36 56.5|+35 14 36|2415| | 5|12.5
